partition,simulator_id,prospective_cluster_count,delta,control_response_lambda,failed_gates_json,replicate_count
discovery,joint_wild_cluster_rademacher,12,0.5,1.0,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",128
discovery,joint_wild_cluster_rademacher,12,0.5,1.0,"[""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",118
discovery,joint_wild_cluster_rademacher,12,0.5,1.0,"[""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",10
discovery,joint_wild_cluster_rademacher,12,0.5,1.0,"[""minimum_effect_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",2
discovery,joint_wild_cluster_rademacher,12,0.75,0.0,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",3053
discovery,joint_wild_cluster_rademacher,12,0.75,0.0,[],2308
discovery,joint_wild_cluster_rademacher,12,0.75,0.0,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",507
discovery,joint_wild_cluster_rademacher,12,0.75,0.0,"[""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",131
discovery,joint_wild_cluster_rademacher,12,0.75,0.0,"[""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",1
discovery,joint_wild_cluster_rademacher,12,0.75,0.25,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",3031
discovery,joint_wild_cluster_rademacher,12,0.75,0.25,[],2299
discovery,joint_wild_cluster_rademacher,12,0.75,0.25,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",524
discovery,joint_wild_cluster_rademacher,12,0.75,0.25,"[""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",132
discovery,joint_wild_cluster_rademacher,12,0.75,0.25,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",11
discovery,joint_wild_cluster_rademacher,12,0.75,0.25,"[""control_adjusted_contrast_pass""]",2
discovery,joint_wild_cluster_rademacher,12,0.75,0.25,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",1
discovery,joint_wild_cluster_rademacher,12,0.75,0.5,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",2885
discovery,joint_wild_cluster_rademacher,12,0.75,0.5,[],2149
discovery,joint_wild_cluster_rademacher,12,0.75,0.5,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",465
discovery,joint_wild_cluster_rademacher,12,0.75,0.5,"[""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",127
discovery,joint_wild_cluster_rademacher,12,0.75,0.5,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",125
discovery,joint_wild_cluster_rademacher,12,0.75,0.5,"[""control_adjusted_contrast_pass""]",113
discovery,joint_wild_cluster_rademacher,12,0.75,0.5,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",49
discovery,joint_wild_cluster_rademacher,12,0.75,0.5,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",35
discovery,joint_wild_cluster_rademacher,12,0.75,0.5,"[""control_adjusted_contrast_pass"",""control_specificity_pass""]",33
discovery,joint_wild_cluster_rademacher,12,0.75,0.5,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",18
discovery,joint_wild_cluster_rademacher,12,0.75,0.5,"[""minimum_effect_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",1
discovery,joint_wild_cluster_rademacher,12,0.75,1.0,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",1259
discovery,joint_wild_cluster_rademacher,12,0.75,1.0,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",1012
discovery,joint_wild_cluster_rademacher,12,0.75,1.0,"[""control_adjusted_contrast_pass"",""control_specificity_pass""]",922
discovery,joint_wild_cluster_rademacher,12,0.75,1.0,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",775
discovery,joint_wild_cluster_rademacher,12,0.75,1.0,"[""control_adjusted_contrast_pass""]",754
discovery,joint_wild_cluster_rademacher,12,0.75,1.0,[],678
discovery,joint_wild_cluster_rademacher,12,0.75,1.0,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",204
discovery,joint_wild_cluster_rademacher,12,0.75,1.0,"[""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",147
discovery,joint_wild_cluster_rademacher,12,0.75,1.0,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",128
discovery,joint_wild_cluster_rademacher,12,0.75,1.0,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",121
discovery,joint_wild_cluster_rademacher,12,1.0,0.0,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",3052
discovery,joint_wild_cluster_rademacher,12,1.0,0.0,[],2324
discovery,joint_wild_cluster_rademacher,12,1.0,0.0,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",492
discovery,joint_wild_cluster_rademacher,12,1.0,0.0,"[""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",132
discovery,joint_wild_cluster_rademacher,12,1.0,0.25,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",3037
discovery,joint_wild_cluster_rademacher,12,1.0,0.25,[],2338
discovery,joint_wild_cluster_rademacher,12,1.0,0.25,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",508
discovery,joint_wild_cluster_rademacher,12,1.0,0.25,"[""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",115
discovery,joint_wild_cluster_rademacher,12,1.0,0.25,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",2
discovery,joint_wild_cluster_rademacher,12,1.0,0.5,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",2956
discovery,joint_wild_cluster_rademacher,12,1.0,0.5,[],2258
discovery,joint_wild_cluster_rademacher,12,1.0,0.5,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",471
discovery,joint_wild_cluster_rademacher,12,1.0,0.5,"[""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",121
discovery,joint_wild_cluster_rademacher,12,1.0,0.5,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",66
discovery,joint_wild_cluster_rademacher,12,1.0,0.5,"[""control_adjusted_contrast_pass""]",61
discovery,joint_wild_cluster_rademacher,12,1.0,0.5,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",23
discovery,joint_wild_cluster_rademacher,12,1.0,0.5,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",20
discovery,joint_wild_cluster_rademacher,12,1.0,0.5,"[""control_adjusted_contrast_pass"",""control_specificity_pass""]",19
discovery,joint_wild_cluster_rademacher,12,1.0,0.5,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",5
discovery,joint_wild_cluster_rademacher,12,1.0,1.0,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",1258
discovery,joint_wild_cluster_rademacher,12,1.0,1.0,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",988
discovery,joint_wild_cluster_rademacher,12,1.0,1.0,"[""control_adjusted_contrast_pass"",""control_specificity_pass""]",929
discovery,joint_wild_cluster_rademacher,12,1.0,1.0,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",807
discovery,joint_wild_cluster_rademacher,12,1.0,1.0,"[""control_adjusted_contrast_pass""]",760
discovery,joint_wild_cluster_rademacher,12,1.0,1.0,[],655
discovery,joint_wild_cluster_rademacher,12,1.0,1.0,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",208
discovery,joint_wild_cluster_rademacher,12,1.0,1.0,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",164
discovery,joint_wild_cluster_rademacher,12,1.0,1.0,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",117
discovery,joint_wild_cluster_rademacher,12,1.0,1.0,"[""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",114
discovery,joint_wild_cluster_rademacher,12,1.5,0.0,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",3046
discovery,joint_wild_cluster_rademacher,12,1.5,0.0,[],2354
discovery,joint_wild_cluster_rademacher,12,1.5,0.0,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",486
discovery,joint_wild_cluster_rademacher,12,1.5,0.0,"[""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",114
discovery,joint_wild_cluster_rademacher,12,1.5,0.25,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",3035
discovery,joint_wild_cluster_rademacher,12,1.5,0.25,[],2350
discovery,joint_wild_cluster_rademacher,12,1.5,0.25,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",502
discovery,joint_wild_cluster_rademacher,12,1.5,0.25,"[""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",112
discovery,joint_wild_cluster_rademacher,12,1.5,0.25,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",1
discovery,joint_wild_cluster_rademacher,12,1.5,0.5,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",2978
discovery,joint_wild_cluster_rademacher,12,1.5,0.5,[],2277
discovery,joint_wild_cluster_rademacher,12,1.5,0.5,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",485
discovery,joint_wild_cluster_rademacher,12,1.5,0.5,"[""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",141
discovery,joint_wild_cluster_rademacher,12,1.5,0.5,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",46
discovery,joint_wild_cluster_rademacher,12,1.5,0.5,"[""control_adjusted_contrast_pass""]",40
discovery,joint_wild_cluster_rademacher,12,1.5,0.5,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",15
discovery,joint_wild_cluster_rademacher,12,1.5,0.5,"[""control_adjusted_contrast_pass"",""control_specificity_pass""]",9
discovery,joint_wild_cluster_rademacher,12,1.5,0.5,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",6
discovery,joint_wild_cluster_rademacher,12,1.5,0.5,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",3
discovery,joint_wild_cluster_rademacher,12,1.5,1.0,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",1260
discovery,joint_wild_cluster_rademacher,12,1.5,1.0,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",1038
discovery,joint_wild_cluster_rademacher,12,1.5,1.0,"[""control_adjusted_contrast_pass"",""control_specificity_pass""]",877
discovery,joint_wild_cluster_rademacher,12,1.5,1.0,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",765
discovery,joint_wild_cluster_rademacher,12,1.5,1.0,"[""control_adjusted_contrast_pass""]",728
discovery,joint_wild_cluster_rademacher,12,1.5,1.0,[],711
discovery,joint_wild_cluster_rademacher,12,1.5,1.0,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",223
discovery,joint_wild_cluster_rademacher,12,1.5,1.0,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",150
discovery,joint_wild_cluster_rademacher,12,1.5,1.0,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",131
discovery,joint_wild_cluster_rademacher,12,1.5,1.0,"[""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",116
discovery,joint_wild_cluster_rademacher,12,1.5,1.0,"[""complement_admissible_pass"",""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",1
discovery,joint_wild_cluster_rademacher,12,2.0,0.0,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",3006
discovery,joint_wild_cluster_rademacher,12,2.0,0.0,[],2355
discovery,joint_wild_cluster_rademacher,12,2.0,0.0,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",499
discovery,joint_wild_cluster_rademacher,12,2.0,0.0,"[""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",140
