artifact_label,artifact_path,unit_family,column_name,available,rows_read,non_null_rows,non_null_share,unique_units,median_rows_per_unit,largest_unit_rows,candidate_role,limitation
obs079a_validation_groups,outputs/comparisons/obs079a_stability_signature_leave_structure_out/obs079a_validation_groups.csv,window_id,,False,89,0,0.0,0,,0,unavailable,field family not found
obs079a_validation_groups,outputs/comparisons/obs079a_stability_signature_leave_structure_out/obs079a_validation_groups.csv,cohort,,False,89,0,0.0,0,,0,unavailable,field family not found
obs079a_validation_groups,outputs/comparisons/obs079a_stability_signature_leave_structure_out/obs079a_validation_groups.csv,regime,,False,89,0,0.0,0,,0,unavailable,field family not found
obs079a_validation_groups,outputs/comparisons/obs079a_stability_signature_leave_structure_out/obs079a_validation_groups.csv,scale,,False,89,0,0.0,0,,0,unavailable,field family not found
obs079a_validation_groups,outputs/comparisons/obs079a_stability_signature_leave_structure_out/obs079a_validation_groups.csv,provenance,,False,89,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_case,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_case.csv,observation_id,,False,30,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_case,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_case.csv,object_id,,False,30,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_case,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_case.csv,route_id,,False,30,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_case,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_case.csv,transition_id,,False,30,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_case,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_case.csv,window_id,,False,30,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_case,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_case.csv,cohort,,False,30,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_case,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_case.csv,regime,,False,30,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_case,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_case.csv,scale,,False,30,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_case,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_case.csv,provenance,,False,30,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_cohort.csv,observation_id,,False,180,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_cohort.csv,object_id,,False,180,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_cohort.csv,route_id,,False,180,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_cohort.csv,transition_id,,False,180,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_cohort.csv,window_id,,False,180,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_cohort.csv,cohort,cohort,True,180,180,1.0,6,30.0,30,candidate_stratification_or_support_field,
obs079b_bootstrap_ci_by_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_cohort.csv,regime,,False,180,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_cohort.csv,scale,,False,180,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_cohort.csv,provenance,,False,180,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_object,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_object.csv,observation_id,,False,210,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_object,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_object.csv,object_id,object,True,210,210,1.0,8,30.0,30,candidate_structural_partition_unit,
obs079b_bootstrap_ci_by_object,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_object.csv,route_id,,False,210,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_object,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_object.csv,transition_id,,False,210,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_object,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_object.csv,window_id,,False,210,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_object,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_object.csv,cohort,,False,210,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_object,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_object.csv,regime,,False,210,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_object,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_object.csv,scale,,False,210,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_object,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_object.csv,provenance,,False,210,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_object_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_object_cohort.csv,observation_id,,False,1150,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_object_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_object_cohort.csv,object_id,object,True,1150,1150,1.0,8,160.0,180,candidate_structural_partition_unit,
obs079b_bootstrap_ci_by_object_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_object_cohort.csv,route_id,,False,1150,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_object_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_object_cohort.csv,transition_id,,False,1150,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_object_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_object_cohort.csv,window_id,,False,1150,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_object_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_object_cohort.csv,cohort,cohort,True,1150,1150,1.0,6,210.0,210,candidate_stratification_or_support_field,
obs079b_bootstrap_ci_by_object_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_object_cohort.csv,regime,,False,1150,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_object_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_object_cohort.csv,scale,,False,1150,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_object_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_object_cohort.csv,provenance,,False,1150,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_transition,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_transition.csv,observation_id,,False,140,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_transition,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_transition.csv,object_id,,False,140,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_transition,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_transition.csv,route_id,,False,140,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_transition,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_transition.csv,transition_id,transition,True,140,140,1.0,5,30.0,30,candidate_structural_partition_unit,
obs079b_bootstrap_ci_by_transition,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_transition.csv,window_id,,False,140,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_transition,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_transition.csv,cohort,,False,140,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_transition,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_transition.csv,regime,,False,140,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_transition,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_transition.csv,scale,,False,140,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_ci_by_transition,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_ci_by_transition.csv,provenance,,False,140,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_pairwise_case_contrasts,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_pairwise_case_contrasts.csv,observation_id,,False,30,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_pairwise_case_contrasts,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_pairwise_case_contrasts.csv,object_id,,False,30,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_pairwise_case_contrasts,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_pairwise_case_contrasts.csv,route_id,,False,30,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_pairwise_case_contrasts,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_pairwise_case_contrasts.csv,transition_id,,False,30,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_pairwise_case_contrasts,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_pairwise_case_contrasts.csv,window_id,,False,30,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_pairwise_case_contrasts,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_pairwise_case_contrasts.csv,cohort,,False,30,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_pairwise_case_contrasts,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_pairwise_case_contrasts.csv,regime,,False,30,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_pairwise_case_contrasts,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_pairwise_case_contrasts.csv,scale,,False,30,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_pairwise_case_contrasts,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_pairwise_case_contrasts.csv,provenance,,False,30,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_pairwise_case_contrasts_by_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_pairwise_case_contrasts_by_cohort.csv,observation_id,,False,180,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_pairwise_case_contrasts_by_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_pairwise_case_contrasts_by_cohort.csv,object_id,,False,180,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_pairwise_case_contrasts_by_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_pairwise_case_contrasts_by_cohort.csv,route_id,,False,180,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_pairwise_case_contrasts_by_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_pairwise_case_contrasts_by_cohort.csv,transition_id,,False,180,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_pairwise_case_contrasts_by_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_pairwise_case_contrasts_by_cohort.csv,window_id,,False,180,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_pairwise_case_contrasts_by_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_pairwise_case_contrasts_by_cohort.csv,cohort,cohort,True,180,180,1.0,6,30.0,30,candidate_stratification_or_support_field,
obs079b_bootstrap_pairwise_case_contrasts_by_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_pairwise_case_contrasts_by_cohort.csv,regime,,False,180,0,0.0,0,,0,unavailable,field family not found
obs079b_bootstrap_pairwise_case_contrasts_by_cohort,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_bootstrap_pairwise_case_contrasts_by_cohort.csv,scale,,False,180,0,0.0,0,,0,unavailable,field family not found
