partition_design_id,address_id,record_id,support_id,relation,carrier,entitlement_status,partition,delta,control_response_lambda,failure_predicate,reliability_target,scenario_axis_semantics,probability_semantics,tested_cluster_grid_json,simulators_required,simulators_observed,simulator_ids_json,simulator_first_target_k_json,simulator_first_positive_k_json,robust_probability_vector_json,mean_probability_vector_json,simulator_spread_vector_json,minimum_nominal_k_reaching_target,first_robust_positive_passage_k,target_reached_by_both_simulators,simulator_target_reach_count_any_tested_k,robust_gate_passage_probability_at_selected_k,mean_gate_passage_probability_at_selected_k,simulator_probability_spread_at_selected_k,robust_final_tested_probability,mean_final_tested_probability,simulator_probability_spread_at_max_tested_k,maximum_simulator_probability_spread,material_nonmonotone_any,probability_shapes_json,trajectory_classes_json,selected_mean_effective_cluster_count_min,selected_mean_effective_cluster_count_mean,selected_nominal_support_efficiency_min,selected_nominal_support_efficiency_mean,selected_probability_effective_k_at_least_4_min,selected_probability_effective_k_at_least_6_min,selected_probability_effective_k_at_least_8_min,max_tested_mean_effective_cluster_count_min,max_tested_mean_effective_cluster_count_mean,max_tested_nominal_support_efficiency_min,max_tested_nominal_support_efficiency_mean,max_tested_probability_effective_k_at_least_4_min,max_tested_probability_effective_k_at_least_6_min,max_tested_probability_effective_k_at_least_8_min,design_class,design_action,candidate_eligible_partition,within_tested_support_envelope,extrapolation_beyond_tested_k_prohibited,partition_pooling_prohibited
PD-b7be8ed18ef25ca23be391b6,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,0.25,1.0,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.217,""12"":0.234,""3"":0.0,""4"":0.01,""5"":0.041,""6"":0.073,""8"":0.165}","{""10"":0.2235,""12"":0.2395,""3"":0.0,""4"":0.0115,""5"":0.042499999999999996,""6"":0.0735,""8"":0.168}","{""10"":0.013000000000000012,""12"":0.010999999999999982,""3"":0.0,""4"":0.002999999999999999,""5"":0.0029999999999999957,""6"":0.0010000000000000009,""8"":0.006000000000000005}",,4.0,False,0,,,,0.234,0.2395,0.010999999999999982,0.013000000000000012,False,"[""observed_non_decreasing""]","[""early_passable""]",,,,,,,,9.035,9.0715,0.7529166666666667,0.7559583333333333,1.0,0.984,0.834,robust_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,False,True,True
PD-55af5664aa3036d791128955,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,0.5,0.0,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":8,""joint_wild_cluster_rademacher"":8}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.802,""12"":0.908,""3"":0.0,""4"":0.05,""5"":0.16,""6"":0.314,""8"":0.588}","{""10"":0.805,""12"":0.912,""3"":0.0,""4"":0.059000000000000004,""5"":0.1835,""6"":0.3355,""8"":0.602}","{""10"":0.006000000000000005,""12"":0.008000000000000007,""3"":0.0,""4"":0.018000000000000002,""5"":0.046999999999999986,""6"":0.04299999999999998,""8"":0.028000000000000025}",8.0,4.0,True,2,0.588,0.602,0.028000000000000025,0.908,0.912,0.008000000000000007,0.046999999999999986,False,"[""observed_non_decreasing""]","[""early_passable""]",5.969,5.984,0.746125,0.748,0.967,0.677,0.083,8.974,8.996500000000001,0.7478333333333333,0.7497083333333334,1.0,0.986,0.843,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-59e6f26b577d814000061795,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,0.5,0.0,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":10,""joint_wild_cluster_rademacher"":10}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.802,""12"":0.908,""3"":0.0,""4"":0.05,""5"":0.16,""6"":0.314,""8"":0.588}","{""10"":0.805,""12"":0.912,""3"":0.0,""4"":0.059000000000000004,""5"":0.1835,""6"":0.3355,""8"":0.602}","{""10"":0.006000000000000005,""12"":0.008000000000000007,""3"":0.0,""4"":0.018000000000000002,""5"":0.046999999999999986,""6"":0.04299999999999998,""8"":0.028000000000000025}",10.0,4.0,True,2,0.802,0.805,0.006000000000000005,0.908,0.912,0.008000000000000007,0.046999999999999986,False,"[""observed_non_decreasing""]","[""early_passable""]",7.467,7.49,0.7466999999999999,0.7489999999999999,0.995,0.917,0.51,8.974,8.996500000000001,0.7478333333333333,0.7497083333333334,1.0,0.986,0.843,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-bd4c306a2a6fe25475619a3a,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,0.5,0.0,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":12,""joint_wild_cluster_rademacher"":12}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.802,""12"":0.908,""3"":0.0,""4"":0.05,""5"":0.16,""6"":0.314,""8"":0.588}","{""10"":0.805,""12"":0.912,""3"":0.0,""4"":0.059000000000000004,""5"":0.1835,""6"":0.3355,""8"":0.602}","{""10"":0.006000000000000005,""12"":0.008000000000000007,""3"":0.0,""4"":0.018000000000000002,""5"":0.046999999999999986,""6"":0.04299999999999998,""8"":0.028000000000000025}",12.0,4.0,True,2,0.908,0.912,0.008000000000000007,0.908,0.912,0.008000000000000007,0.046999999999999986,False,"[""observed_non_decreasing""]","[""early_passable""]",8.974,8.996500000000001,0.7478333333333333,0.7497083333333334,1.0,0.986,0.843,8.974,8.996500000000001,0.7478333333333333,0.7497083333333334,1.0,0.986,0.843,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-8eca83cba4abc17b0166ee22,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,0.5,0.25,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":8,""joint_wild_cluster_rademacher"":8}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.805,""12"":0.898,""3"":0.0,""4"":0.056,""5"":0.176,""6"":0.336,""8"":0.606}","{""10"":0.8065,""12"":0.9035,""3"":0.0,""4"":0.058499999999999996,""5"":0.186,""6"":0.338,""8"":0.6245}","{""10"":0.0030000000000000027,""12"":0.01100000000000001,""3"":0.0,""4"":0.0049999999999999975,""5"":0.020000000000000018,""6"":0.0040000000000000036,""8"":0.03700000000000003}",8.0,4.0,True,2,0.606,0.6245,0.03700000000000003,0.898,0.9035,0.01100000000000001,0.03700000000000003,False,"[""observed_non_decreasing""]","[""early_passable""]",5.965,5.995,0.745625,0.749375,0.973,0.668,0.089,8.951,8.979,0.7459166666666667,0.74825,1.0,0.99,0.837,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-8645bec9365a956616636178,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,0.5,0.25,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":10,""joint_wild_cluster_rademacher"":10}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.805,""12"":0.898,""3"":0.0,""4"":0.056,""5"":0.176,""6"":0.336,""8"":0.606}","{""10"":0.8065,""12"":0.9035,""3"":0.0,""4"":0.058499999999999996,""5"":0.186,""6"":0.338,""8"":0.6245}","{""10"":0.0030000000000000027,""12"":0.01100000000000001,""3"":0.0,""4"":0.0049999999999999975,""5"":0.020000000000000018,""6"":0.0040000000000000036,""8"":0.03700000000000003}",10.0,4.0,True,2,0.805,0.8065,0.0030000000000000027,0.898,0.9035,0.01100000000000001,0.03700000000000003,False,"[""observed_non_decreasing""]","[""early_passable""]",7.45,7.484999999999999,0.745,0.7484999999999999,0.996,0.927,0.517,8.951,8.979,0.7459166666666667,0.74825,1.0,0.99,0.837,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-200a5c94ae050aa4f299d643,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,0.5,0.25,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":12}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.805,""12"":0.898,""3"":0.0,""4"":0.056,""5"":0.176,""6"":0.336,""8"":0.606}","{""10"":0.8065,""12"":0.9035,""3"":0.0,""4"":0.058499999999999996,""5"":0.186,""6"":0.338,""8"":0.6245}","{""10"":0.0030000000000000027,""12"":0.01100000000000001,""3"":0.0,""4"":0.0049999999999999975,""5"":0.020000000000000018,""6"":0.0040000000000000036,""8"":0.03700000000000003}",,4.0,False,1,,,,0.898,0.9035,0.01100000000000001,0.03700000000000003,False,"[""observed_non_decreasing""]","[""early_passable""]",,,,,,,,8.951,8.979,0.7459166666666667,0.74825,1.0,0.99,0.837,simulator_discordant_target_reach,no_go_simulator_discordance,False,False,True,True
PD-0b4d713a67dc5961390de7a3,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,0.5,0.5,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":8,""joint_wild_cluster_rademacher"":8}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.741,""12"":0.822,""3"":0.0,""4"":0.051,""5"":0.158,""6"":0.32,""8"":0.577}","{""10"":0.744,""12"":0.8285,""3"":0.0,""4"":0.056999999999999995,""5"":0.18,""6"":0.3275,""8"":0.5825}","{""10"":0.006000000000000005,""12"":0.013000000000000012,""3"":0.0,""4"":0.012000000000000004,""5"":0.04400000000000001,""6"":0.015000000000000013,""8"":0.01100000000000001}",8.0,4.0,True,2,0.577,0.5825,0.01100000000000001,0.822,0.8285,0.013000000000000012,0.04400000000000001,False,"[""observed_non_decreasing""]","[""early_passable""]",6.032,6.032,0.754,0.754,0.968,0.681,0.097,9.051,9.051,0.75425,0.75425,1.0,0.986,0.841,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-a97ba0e1f15d70a91e04c2bb,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,0.5,0.5,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":12,""joint_wild_cluster_rademacher"":12}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.741,""12"":0.822,""3"":0.0,""4"":0.051,""5"":0.158,""6"":0.32,""8"":0.577}","{""10"":0.744,""12"":0.8285,""3"":0.0,""4"":0.056999999999999995,""5"":0.18,""6"":0.3275,""8"":0.5825}","{""10"":0.006000000000000005,""12"":0.013000000000000012,""3"":0.0,""4"":0.012000000000000004,""5"":0.04400000000000001,""6"":0.015000000000000013,""8"":0.01100000000000001}",12.0,4.0,True,2,0.822,0.8285,0.013000000000000012,0.822,0.8285,0.013000000000000012,0.04400000000000001,False,"[""observed_non_decreasing""]","[""early_passable""]",9.051,9.051,0.75425,0.75425,1.0,0.986,0.841,9.051,9.051,0.75425,0.75425,1.0,0.986,0.841,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-dab1910c177c7aba5833b40e,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,0.5,0.5,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.741,""12"":0.822,""3"":0.0,""4"":0.051,""5"":0.158,""6"":0.32,""8"":0.577}","{""10"":0.744,""12"":0.8285,""3"":0.0,""4"":0.056999999999999995,""5"":0.18,""6"":0.3275,""8"":0.5825}","{""10"":0.006000000000000005,""12"":0.013000000000000012,""3"":0.0,""4"":0.012000000000000004,""5"":0.04400000000000001,""6"":0.015000000000000013,""8"":0.01100000000000001}",,4.0,False,0,,,,0.822,0.8285,0.013000000000000012,0.04400000000000001,False,"[""observed_non_decreasing""]","[""early_passable""]",,,,,,,,9.051,9.051,0.75425,0.75425,1.0,0.986,0.841,robust_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,False,True,True
PD-97146b7a0c19abdaf5638ee8,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,0.5,1.0,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.296,""12"":0.294,""3"":0.0,""4"":0.04,""5"":0.105,""6"":0.181,""8"":0.273}","{""10"":0.307,""12"":0.296,""3"":0.0,""4"":0.04,""5"":0.1205,""6"":0.1925,""8"":0.28200000000000003}","{""10"":0.02200000000000002,""12"":0.0040000000000000036,""3"":0.0,""4"":0.0,""5"":0.031000000000000014,""6"":0.022999999999999993,""8"":0.01799999999999996}",,4.0,False,0,,,,0.294,0.296,0.0040000000000000036,0.031000000000000014,True,"[""materially_nonmonotone"",""minor_nonmonotonicity_within_tolerance""]","[""early_passable""]",,,,,,,,8.912,8.988,0.7426666666666667,0.749,0.999,0.982,0.826,robust_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,False,True,True
PD-e566e6451303d623dddedb63,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,0.5,1.0,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.296,""12"":0.294,""3"":0.0,""4"":0.04,""5"":0.105,""6"":0.181,""8"":0.273}","{""10"":0.307,""12"":0.296,""3"":0.0,""4"":0.04,""5"":0.1205,""6"":0.1925,""8"":0.28200000000000003}","{""10"":0.02200000000000002,""12"":0.0040000000000000036,""3"":0.0,""4"":0.0,""5"":0.031000000000000014,""6"":0.022999999999999993,""8"":0.01799999999999996}",,4.0,False,0,,,,0.294,0.296,0.0040000000000000036,0.031000000000000014,True,"[""materially_nonmonotone"",""minor_nonmonotonicity_within_tolerance""]","[""early_passable""]",,,,,,,,8.912,8.988,0.7426666666666667,0.749,0.999,0.982,0.826,robust_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,False,True,True
PD-7accba575b80c70c7a51455a,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,0.5,1.0,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.296,""12"":0.294,""3"":0.0,""4"":0.04,""5"":0.105,""6"":0.181,""8"":0.273}","{""10"":0.307,""12"":0.296,""3"":0.0,""4"":0.04,""5"":0.1205,""6"":0.1925,""8"":0.28200000000000003}","{""10"":0.02200000000000002,""12"":0.0040000000000000036,""3"":0.0,""4"":0.0,""5"":0.031000000000000014,""6"":0.022999999999999993,""8"":0.01799999999999996}",,4.0,False,0,,,,0.294,0.296,0.0040000000000000036,0.031000000000000014,True,"[""materially_nonmonotone"",""minor_nonmonotonicity_within_tolerance""]","[""early_passable""]",,,,,,,,8.912,8.988,0.7426666666666667,0.749,0.999,0.982,0.826,robust_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,False,True,True
PD-6a76b99eba473077bbc96dfd,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,0.75,0.0,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":6,""joint_wild_cluster_rademacher"":6}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.938,""12"":0.986,""3"":0.0,""4"":0.121,""5"":0.328,""6"":0.531,""8"":0.799}","{""10"":0.94,""12"":0.986,""3"":0.0,""4"":0.1265,""5"":0.3375,""6"":0.537,""8"":0.8055000000000001}","{""10"":0.0040000000000000036,""12"":0.0,""3"":0.0,""4"":0.01100000000000001,""5"":0.01899999999999996,""6"":0.01200000000000001,""8"":0.013000000000000012}",6.0,4.0,True,2,0.531,0.537,0.01200000000000001,0.986,0.986,0.0,0.01899999999999996,False,"[""observed_non_decreasing""]","[""early_passable""]",4.461,4.493,0.7435,0.7488333333333335,0.806,0.172,0.0,8.93,8.963000000000001,0.7441666666666666,0.7469166666666667,0.999,0.983,0.828,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-2a56c73793fdec42af3eefad,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,0.75,0.0,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":8,""joint_wild_cluster_rademacher"":10}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.938,""12"":0.986,""3"":0.0,""4"":0.121,""5"":0.328,""6"":0.531,""8"":0.799}","{""10"":0.94,""12"":0.986,""3"":0.0,""4"":0.1265,""5"":0.3375,""6"":0.537,""8"":0.8055000000000001}","{""10"":0.0040000000000000036,""12"":0.0,""3"":0.0,""4"":0.01100000000000001,""5"":0.01899999999999996,""6"":0.01200000000000001,""8"":0.013000000000000012}",10.0,4.0,True,2,0.938,0.94,0.0040000000000000036,0.986,0.986,0.0,0.01899999999999996,False,"[""observed_non_decreasing""]","[""early_passable""]",7.44,7.4675,0.744,0.74675,0.995,0.909,0.492,8.93,8.963000000000001,0.7441666666666666,0.7469166666666667,0.999,0.983,0.828,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-da8c41301568505a84d04713,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,0.75,0.0,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":10,""joint_wild_cluster_rademacher"":10}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.938,""12"":0.986,""3"":0.0,""4"":0.121,""5"":0.328,""6"":0.531,""8"":0.799}","{""10"":0.94,""12"":0.986,""3"":0.0,""4"":0.1265,""5"":0.3375,""6"":0.537,""8"":0.8055000000000001}","{""10"":0.0040000000000000036,""12"":0.0,""3"":0.0,""4"":0.01100000000000001,""5"":0.01899999999999996,""6"":0.01200000000000001,""8"":0.013000000000000012}",10.0,4.0,True,2,0.938,0.94,0.0040000000000000036,0.986,0.986,0.0,0.01899999999999996,False,"[""observed_non_decreasing""]","[""early_passable""]",7.44,7.4675,0.744,0.74675,0.995,0.909,0.492,8.93,8.963000000000001,0.7441666666666666,0.7469166666666667,0.999,0.983,0.828,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-adeba773b3926bc8a0ab3d5b,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,0.75,0.25,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":6,""joint_wild_cluster_rademacher"":6}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.936,""12"":0.977,""3"":0.0,""4"":0.123,""5"":0.309,""6"":0.509,""8"":0.795}","{""10"":0.9375,""12"":0.9795,""3"":0.0,""4"":0.1275,""5"":0.3215,""6"":0.5215000000000001,""8"":0.8160000000000001}","{""10"":0.0029999999999998916,""12"":0.0050000000000000044,""3"":0.0,""4"":0.009000000000000008,""5"":0.025000000000000022,""6"":0.025000000000000022,""8"":0.041999999999999926}",6.0,4.0,True,2,0.509,0.5215000000000001,0.025000000000000022,0.977,0.9795,0.0050000000000000044,0.041999999999999926,False,"[""observed_non_decreasing""]","[""early_passable""]",4.426,4.445,0.7376666666666667,0.7408333333333335,0.803,0.161,0.0,8.877,8.9285,0.73975,0.7440416666666667,0.999,0.982,0.814,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
